  0.12979834331665019             (0.10282534166148177,1.12400759792659205E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14172409211076450        (3.27268016303152278E-003,1.69020816103846935E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.16462482868766695             (0.12498441784846209,6.55307825747012893E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14325169776173405      (-8.15352043348625544E-002,-2.69448932961596707E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.15696638752866732            (2.36624425081593155E-002,-0.13626749992745510)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14290196247927731            (0.15290556548840778,-3.33893230879136887E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14429847577110527      (-2.53351131173351390E-004,-9.62078640791579343E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12607895868679669      (-2.88182904208758375E-002,-3.81012721520498851E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12641162531835018       (2.34734203698534032E-002,-5.80201704657632433E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14527220075262223            (9.28523544814643109E-002,-0.12201536705506795)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13266760621676807      (-9.63841180622242305E-002,-1.06529475663677126E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12450998321626014            (-0.17724139981692250,9.00737306535159300E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13274970690852517       (2.55616952750040462E-002,-3.48435298142261429E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13475979306796798            (-7.93567047316310614E-002,0.11179554712212914)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14014603349269769       (-4.85662885317494214E-003,5.92956424585916811E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12323313924249436       (7.44570998039147947E-002,-6.07508890483550446E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13361715584444195       (-3.24768452017011114E-002,3.26299999169351804E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14175472521886201      (-4.91662334243060037E-002,-6.70506121006899519E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12370425012209030      (-2.43302558924300694E-002,-2.49020832028943630E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12557891291289539        (4.46796052326266999E-002,4.06688867796627246E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11112615659915480           (-2.12443301792007294E-002,-0.16011923581839441)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12848194220665915           (-0.10507166218704696,-7.64781004997169139E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11134017556943748            (0.11994407819817315,-7.13322397122409524E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12553501456565239      (-1.99156314656808373E-002,-2.41924854558954253E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14404695240344456           (-9.69173885116426763E-003,-0.12976806001904245)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11597788065011402            (-6.75504691182143013E-002,0.16571872846866903)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13393817987299753            (-0.13474352291928129,4.49384642620594219E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12472258973830987      (-2.02029958976841090E-002,-2.82879281725413705E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13653917627009080       (4.95716196108110449E-002,-1.80138437677878765E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14089061190916644       (-3.26974020254977293E-002,1.68137833074473338E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13998927690216315       (-2.60616932006566410E-002,3.98818367579424279E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14388798510965631      (-3.77433731272399375E-002,-2.48957036120922882E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11707674201831711      (-4.20713224308721587E-002,-1.77893747797497580E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14890387653477333       (-8.58255285845127905E-003,5.31426075211567511E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13332372908005857       (9.55800593533558396E-002,-4.80479650574537828E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13677249840993497            (6.16807143801990573E-002,-0.11636320492403242)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12646395615076406            (-0.11873423283538283,3.92371485950390522E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.15630836643252471        (4.56364757914841657E-002,3.69029357152596479E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12481258616252251      (-3.56288835681557448E-002,-9.38480658776657817E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13670955863708067            (-8.84419536311465970E-002,0.13095297199626407)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14340695710816739        (9.87297957786891500E-002,1.54280745684449109E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12179846973029579             (0.12106799675891178,2.01424070393345324E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14171106600530264      (-3.41486845193631067E-002,-4.11696262887385894E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12272261009791811       (2.25608717566185037E-002,-4.92196181793979476E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14826932738471374        (1.00519363760823884E-002,3.81007891184174594E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12779550138994406      (-1.68068782547109510E-002,-1.74472347249972543E-004)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14754847304951668           (-0.10005136143813323,-1.95702643854396008E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13580512518352725            (0.12108592851706444,-3.46297544585985884E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11436712652215487            (0.11684065995502901,-5.11238173682770636E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12947448101150594       (-2.05591523087714778E-002,1.73870844090116931E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13030793630202361             (2.58335747922316984E-002,0.13184864662075210)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12599082261725675       (6.00557045685683535E-002,-8.33239290151903261E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
