  0.61683577537319467             (0.54837516453661639,8.81934946891385213E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.60611434047474622            (0.38868107634285243,-1.55453512007529514E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61117093836368475             (0.36023214594755054,2.60254119254756180E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62085275944950924            (0.41412220271500372,-1.40829986487898736E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62841360017256853             (0.54026648226681917,1.36790677975575752E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61624610567713611            (0.25153749591078323,-2.49497252900041031E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62417970479586893            (0.18781978506916885,-1.85679986278563212E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64393475575098413        (2.21787129252026642E-002,3.97815006464143917E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.63656293526783103            (0.20345259909095184,-2.18251910774549529E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62277570946585359                  (0.15478803221860499,0.11070703516092115)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62053311950638390        (2.54336245364238656E-002,1.78655028876042489E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61674845717623383       (3.37481919829178967E-002,-5.79156882777094595E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64193019596558720        (9.94610160016096423E-002,3.00817631877159340E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61150217922309746             (0.17958419483903404,3.45312935802000662E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61256336237174269        (7.16254955334339194E-002,3.82571821893044270E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61084829311276678            (0.28210069359518120,-2.57045662165561323E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62452747684185561             (0.30155796680128516,4.56640392200303030E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62430155033840851            (0.18189148807648800,-1.58749153154406301E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61305561600810998        (4.32504453235179748E-002,1.85804521722523555E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61592111091329960            (0.18517357772201434,-2.90219165864426289E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62530836554688785        (9.71516830235573114E-002,5.93025224090568959E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.63334962089437175            (0.14010354663673910,-3.23029868209234530E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.65048112546484460        (1.31381208667838163E-002,1.01579006954995409E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62960015780030698             (0.10584511045311380,5.24537745569074714E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.60244792260078861             (0.21547006411229142,2.49073676012907599E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.60742100201135585             (0.41493674200426267,2.73074153346598292E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62855100492481220            (0.45279011176745343,-6.56284521983789837E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.60148541020596336            (0.55212653383175025,-2.27369922109634075E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62179309877627242             (0.53322117173645445,2.44810328192177316E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62001618571079409             (0.32236977661345834,1.01992768321600598E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.59721209690834798             (0.27035200195183523,7.88966232597207023E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
