  0.17572702075799784           (-0.13713966819233026,-1.87996566200709508E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.16012001033947013            (5.47320579406181187E-002,-0.14108629324142474)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.17997571658425565      (-1.86171708343982507E-003,-8.72866672639353511E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.16744157023535963        (1.95323519780527116E-002,2.51993029299026443E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.16004313596551670       (-1.30213842533119517E-002,1.15583369071763902E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.17362823795782337       (-8.89558925879823381E-002,1.11558487143625460E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.16692305232342997       (-3.46209569597960010E-002,4.72621067482633592E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.15611492383186606        (9.22247006751745167E-003,4.46833999982300945E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.15524527797387680             (1.83113690687132444E-002,0.13203710903722249)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.16341763961452499        (8.11103292698140549E-002,1.67824811467929755E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14765469713612878            (-7.40626580647634064E-002,0.13141170293834820)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.16296970601361968        (5.90991201818476947E-002,1.60650026933744673E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.17201265669705049      (-4.70274058102393352E-002,-3.14799107959134322E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.15032885919167852       (-3.62841203196029791E-002,7.80567813990671877E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.15496190791429829            (-5.23637822918038565E-002,0.18708080431854787)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.16766896591922181            (-5.64210559889169877E-002,0.10877310112026604)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.17425288752249116       (3.19658877621694371E-002,-6.84963178962177954E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.19131162842526708            (0.20708062742616107,-3.57391115460728298E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.17915475730185260       (-3.51535732663496719E-002,2.70508438134123563E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
