  0.72524651277894214            (0.52826566807951192,-4.69572539455782173E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72145392848670231            (0.31915395449141337,-2.41736053024214186E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71394685802992575            (0.14719413350195812,-2.97798472299756721E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71992642808783036            (0.45978168093008909,-9.47329070261673963E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72346853506721209             (0.27306519133541596,5.59366397821800462E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70540948108013557             (0.55436130548357743,2.28450851425091028E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.69328735846397371            (0.73084623499726631,-3.01230672340023452E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.69294925034470511            (0.37377674283417650,-2.43835951494400793E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71459368171743565             (0.47186617929291974,6.55176485925671858E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71375708616869848             (0.61054584298887959,7.70244459298682644E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71672116531207264            (0.64004474829575386,-2.48192400076789020E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71686303023307574             (0.52688921507865027,1.81357637188793372E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70996938328532488            (0.41806599923473292,-2.57460328711222736E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70133733906093243            (0.61103897826108144,-4.85544987231950678E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.69228786156184396             (0.76605780230240061,2.67072205216787144E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71017636704061127            (0.99714726427347977,-2.23484722642639869E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72322013310731592              (1.0307856599157184,3.89826134091478087E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70172711454175285             (0.74517916832361508,1.16139008291564240E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71884687827870475             (0.87444023938264470,2.19932498550983110E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70123685966146554             (0.63884730857186034,3.36235965883444204E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70744581477687940             (0.59853856525646454,4.82328520068927361E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71525963839912188             (0.63852460628671337,2.39654563116950721E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72767088339876018              (1.0308472940262121,1.71907154678435752E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71978693155681983             (1.1052489199940529,-1.38765417806827277E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70320865161729207             (0.67610155511172443,4.93837837821489850E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72516944284700346             (0.62626541192710683,3.17846335689430659E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70690595002105527             (0.61949049833232417,2.70774102341388781E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71743520391036353             (0.85418019418745594,1.67298155263589446E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71232073667776141             (0.66505653199683634,4.20372121051601350E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72911504607450650            (0.42408865621224928,-2.79229797323509131E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70862146307023999            (0.74693071795250809,-9.72070317707400024E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71659843086876929             (0.44692848519199235,5.34108470262518661E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.69867410354232495             (0.38190218459011355,1.44501576411024835E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71192527089834534             (0.55000653204346284,9.80868689169973190E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72056542897036457             (0.86954846138313735,2.67755459940414520E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71747375763724441             (1.1114353196389755,-3.55672286941004154E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70442790034834402            (0.85074008490199238,-5.84814585606425741E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71201097828575988             (1.0736188530482675,-8.36614434615804911E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70566318777065151             (1.3198641905031472,-1.59953858583371522E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72590903917423122             (1.6532472188924414,-1.27421409757202779E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72067189756029404              (1.5361989005072272,3.70606100994292156E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71077376201700704             (1.4407404033891817,-4.92545081775755123E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71348304169330001             (1.1697679869767172,-6.63448598998363920E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70927716808770713             (0.98197928443736948,3.81306939218162971E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71840765874145851             (1.8559111205617456,-4.54455123751184437E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71590304540383087              (2.1585520109920391,3.33866718581543034E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71109129430862072              (1.8099875202153890,8.10275528344828536E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72406453678391758             (1.9112682993803982,-1.34484089376995259E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72029690937662494             (2.3757077499268329,-2.32743056290662872E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72312392275910120             (2.9706137078679782,-2.82730817556219472E-004)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72857326410158274             (3.1317173594550032,-1.44897384009983945E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71972444906774069             (2.8672855600827023,-2.66639139567316566E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.70580463492668610              (2.3666961280596404,1.12865148817289998E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71841430757019187             (2.2771709712361048,-6.42020462828598020E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72334707753826721             (3.4060844613493617,-6.54313162171544453E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71636464175425107              (3.6616282014406956,8.52871764024794657E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71348416873464715             (3.8982511653962280,-3.40400017581701624E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72578462679568712              (3.1584205093852429,2.04395137491943622E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72764966568572631              (2.5840346577524618,1.11349766308031246E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71344592316909639              (2.2110185343123052,2.18323168342915985E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71710427266367849             (2.4754458079007793,-1.15351803992096383E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71622120863249972              (2.3697793648056988,9.00628167858497433E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.72115263247570294              (2.4224263435967117,5.76030864276669274E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71180659858359985             (2.7875304515355284,-6.15135844514726974E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.71942089580339985              (2.6699345311244884,8.92809598663503283E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
