   7.1049527866908130E-002  (-7.65776307362574099E-002,1.16681832794216667E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   6.1250260974009478E-002   (9.04488509963973786E-002,2.04712367402936461E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   6.0685508308326613E-002   (8.11898998466070027E-002,7.05621160186324647E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   6.6612485856281545E-002  (-4.58365968277508404E-002,2.43475912660027598E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   5.6221428678468750E-002       (6.36581494214073090E-002,-0.32224452959091421)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   4.5752298422154704E-002   (2.09814125081526220E-002,1.55306199167567650E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   6.4907956605120054E-002  (8.12981135599310789E-002,-4.73933255699295550E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   4.6187632968660838E-002       (-5.35377833917314305E-002,0.15518938952006622)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   5.1991008587560159E-002       (-0.14510108955459566,2.37930868042959404E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   7.5119757506543400E-002   (6.12909141212769626E-002,1.82761063300284493E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   6.7770881150035045E-002  (-5.88284826044364259E-002,4.70943989846984434E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   5.4602431509599363E-002  (-9.39869841697227662E-003,6.19811843530727116E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   4.2448817509276468E-002 (-7.43469353124610599E-002,-2.92970508512026794E-004)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   5.2376750900128728E-002 (-7.26013110034647025E-002,-5.11950999528499803E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   7.3050892355393540E-002             (0.11763568901554884,0.10060526586296863)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   5.4181810237621399E-002 (-2.22587383145945727E-002,-1.98111300046012809E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   7.6476785801465400E-002 (-2.04297539274319317E-002,-3.21024029426148078E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   6.4540226507961512E-002            (0.25657115013269827,-0.10802296191044289)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   7.9528179283638437E-002       (0.16988268963445122,-3.63373532881539323E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   7.1272725856801930E-002       (0.17426067552713301,-5.52921314913339956E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   5.8043781034424390E-002  (8.57447013783446677E-003,-5.39711476911431884E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   8.1557138530347462E-002  (1.02042784441717140E-002,-4.54592081356419535E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
