   5.5999999999999996       0.36154265357305204        1.3206500802675695E-003           4         (1.15073210243116578E-003,0.0000000000000000)  (-1.07154127051572253E-003,2.19738838110697474E-003) (-7.48834462428689287E-004,-6.81194097607088411E-004) (-1.64417811148901511E-003,-2.07434088274091209E-003)   (1.19211261775159391E-004,1.16773831473550868E-003)   (2.50704092649049271E-005,2.75951355663051393E-005)
   5.7000000000000002        0.0000000000000000        2.9246633816061859E+025         419         (2.25081258935754935E-003,0.0000000000000000) (-1.42921220106697775E-003,-1.97340181002811886E-003) (-1.21163440359162329E-003,-1.18189788785654469E-003)  (-5.45521722124351618E-004,3.07535443604262408E-003)  (8.37972531893947485E-004,-3.03448946936746300E-004)   (1.13528628126239369E-003,1.27272886731217964E-003)
   5.7999999999999998        0.0000000000000000        2.0788783140597928E+025         375         (2.06553314412395109E-003,0.0000000000000000) (-3.66129903123541336E-003,-1.83209231611797967E-003)   (1.90495375758562989E-004,7.27661709778964062E-005)   (6.30218144747224612E-004,3.57717915081138703E-003)  (2.61941047895269778E-003,-1.30503567540161307E-003)  (-1.39126980089897988E-004,3.93735292769149293E-003)
