  0.61698519860802992             (0.39797493558918157,2.05890847084798864E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61277759082573802            (0.63612832933630004,-4.09703157475350341E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62005104572881686             (0.89399019303617278,3.53873403619643576E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.60294712902708192             (0.72854881242281566,9.37520476450800881E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.58583778650643470            (0.58553379766244784,-1.26383173475951224E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61832636794114415             (0.86094865083903926,6.01296607716216985E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.60140240922269461             (0.83831126608894757,2.50256918444112519E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.59745159344675647             (0.64359458162474292,4.03006793204865946E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.58566571751393826              (1.2384119121871979,1.11949194632340460E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.59812804731996116             (1.5303564463901733,-1.85703849295241717E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.59393756716533874              (1.6569356942247655,4.53563752899135107E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61846510983867331              (1.3296212830890017,1.45949268295664705E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.61013727879973134              (1.5487134499013413,1.98746636200404780E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62797333208569295              (1.6071702530980323,3.72761379025525778E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.59988320931641848             (1.1507851682137538,-1.19348004104297585E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
