  0.32795937275671316           (-1.99291178395195334E-002,-0.13851986817729567)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.34759285404047752       (-6.19131216714257360E-002,2.02005499208680502E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.36055798164152120             (0.13546883870305293,3.79142715629029320E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.34968077575171341            (0.14044405410996466,-5.29355993154162624E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.36648428854533410             (0.23667010368690711,7.75273599123829302E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.35702524513506967            (0.38307836042502846,-3.71296833471918344E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.37224466883666463       (5.21862481750717741E-002,-6.79819863051039225E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.36055718076597060       (-1.35263680763465476E-002,6.26807674218151922E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.34805980378507717             (0.11922285154141965,3.37080742421294183E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.35491903307673067                (-0.12562337436936169,-0.10535622793141164)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.35871612824538240       (-4.45375782322115776E-002,1.87472327904481956E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.33918241818372152            (0.22867130736384922,-4.30298042925269034E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.34156790906731238        (4.80445549056875698E-002,2.69227996636205516E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.36842094467104969             (0.40475791738254685,4.16663747949654051E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.35870280083663503             (0.15538897547311747,9.57098899180505308E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.33614017245907191        (6.62446393227979075E-002,1.71126729630033080E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.32355765558756783           (-0.10433520443888931,-3.06185827562350590E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
