&INPUT_PARAMETERS
 LX=16         ,
 LT=6          ,
 N_THERMALIZATION=100        ,
 N_MEASUREMENTS=5000       ,
 N_SKIP=10         ,
 ALGORITHM="heatbath            ",
 EQUILIBRIUM=T,
 /
  0.54875666182374960        7.5969784941669324E-002  -1.2125934118442270E-002   661.26147867467068        195.20732722254877        101.50834342048337       -24.674145992726551       -70.943559795889442        74.774783138520192       -15.937561703889100     
  0.55035936494368842        3.3376138294174046E-002   1.4307925785559592E-002   569.85336242363223        110.09547511002312        23.770890518785460        207.02882808197438       -58.464986148418184        11.444605320434409        79.865293717230216     
  0.55024319432223812        5.6012385443417877E-002   1.3261709723013645E-002   688.55380216388096        62.398969014264374        171.36967684692445        45.842471741768861        28.062911109560709        70.399712881550357       -40.548430128116436     
  0.54832871142591666        6.5636976095087216E-003  -7.4865176502189558E-004   471.11416655269016        162.58118108475097       -147.70486617997864        47.576429243708965       -134.56033932362826       -16.132051340136830        168.81627548060592     
  0.55035665072387685        3.8979303254464259E-003   6.2667253854531849E-003   575.09592620238209       -14.888521727375744       -58.103318762985019       -66.066226314768528        4.0625521156741451        78.579297470115222        31.558063001395237     
  0.54820679209964784        1.4741682109422742E-003  -2.7659183788772600E-002   521.82940499218000        50.364451874779675        30.302337671889333        29.985699833432662       -12.620780729833282       -43.518059992481462       -30.704025544566434     
  0.55027045760413795        2.4165351686182723E-002   5.4548916092563918E-003   619.12105109006586        80.820325872770169        39.782128709936821        32.587319828583723        17.445604054522114       -70.906685320091086       -36.406293541705153     
  0.54984617016150816        5.6409788893978900E-003   1.7535041286661276E-002   628.71252304700329        127.25277479390284        37.801676843672830        155.41198712463535        140.56161197867959        123.31838221932934        55.413105225325779     
  0.55024269030801887        4.5550749485041330E-003   7.2350659832766855E-003   653.70334566592112        137.08960103018450        51.821469268299836       -60.236533825730383       -90.177327913114951       -125.40220677775697       -38.331337827854377     
  0.54924567297462701        1.1443559039646438E-002  -1.8751784384685877E-002   603.01570920812310        236.92239462438889        141.09145100951025        62.015703439911753        13.387929008415959       -78.592014379752982       -43.602680965603113     
  0.54895769134690642       -6.8371260123989809E-003   8.8409120270851044E-003   672.58806512375884        187.72238927826731        97.075607071723027        75.864563229321618       -52.712088368149963        2.3600990363135570       -26.986422572541471     
  0.54848455174080890        7.7591339488526576E-003   9.8192561296237078E-004   567.01900207459050        105.04536861116030       -132.52374843086190        167.55989010844129       -2.5365410641671451       -95.115681527718806        57.140147472259017     
  0.54730189369750304        1.0443122019016610E-002   1.2408822258358080E-002   478.61413083909810        157.19483961101301        27.274484964324440        77.194525970815292       -24.879504743885565       -43.137944227700558       -56.477669830694651     
  0.54881631459708102       -1.0035612978639551E-003  -1.1872439448931401E-002   492.79557383382939        111.76065789888743        76.112592280583854        64.997992907776364        36.989302059668525       -137.00194392860607       -22.783098431560855     
  0.54822771398466497       -1.6442062373063844E-002   1.8564769517157929E-002   609.14677862969995        235.76622728715080       -89.837278131176788        83.809594649591617        10.038159504716653       -167.16898524719551       -231.61637798700548     
  0.54841495375647198       -1.6299171659920567E-002  -2.8332796605221790E-002   679.07928708203269       -32.815889788728875        53.381189406256993        13.492237281815214       -2.8132891008584462       -63.486575023912188       -58.986275012078785     
  0.55172875561643753       -4.9372050991751135E-003  -1.6935826633930385E-002   660.18254696920235        190.92898451277605       -19.750766028373281       -122.70154046137591       -69.677063193977006       -43.862359583119485        41.865700190973229     
  0.54933886939335330       -6.7031387604343752E-003   1.7200324644769175E-002   693.23322362821568        108.40385113609433       -19.007687436415793        91.562845064592381       -27.400722831466499        40.647326710793855       -14.552700942067727     
  0.55030840000837944       -2.5778960922861688E-003  -1.1502339233444734E-002   630.40156004970561        148.70156701526076        53.637524706816883        47.866539702310909       -160.32338051133007        16.760642403643434        115.10190264277526     
  0.55001291073420111       -1.4148300719587725E-002   4.4684908933087467E-003   557.55910637920442        207.52479132899776        141.26109814488100        33.011642048582729        18.452941506608969       -33.341425947257477        4.7820147437383413     
  0.55061798223962954       -1.3898877187279881E-002   1.8496887384874556E-002   642.82095730908759        110.15840994963199        54.332979871664186        2.1608781916629685        76.315963951468319       -80.707122701717097       -22.440027938291472     
  0.54921235095808574       -2.0654762836233727E-003   9.8240710438855273E-003   611.73199927431938        306.88619291863154        118.32865291584234       -65.564965104463454       -83.129157715907610        42.204159575128102        70.638934735516258     
  0.55153740246994676        1.3928540612467078E-003  -3.0140253032436511E-002   598.55742253448329        226.75654028131748        93.242018209830178        57.529503859778508       -13.960433370252485       -50.302319636002409        13.848422069317758     
  0.55149977206297707        5.8865894611506518E-003   2.1227507210423508E-002   605.10654449122978        121.44334228832513       -6.9459406841390701        7.3684150565187227        155.67907609692443       -84.731560545819192        167.87538975353002     
  0.55128013538907294       -4.5636461784316169E-003  -1.8906354315375955E-002   594.43339440761054        87.623717023490016        8.9959241846102920       -4.1405768084262586        35.089737264084725        57.778236939231086       -78.044691790488216     
  0.54876700901343278       -1.0157541354502871E-002  -2.0860734585005557E-002   500.50053285376140        202.11369758538646        56.585027133154696       -12.209768998181405       -104.56509520259031        8.7609490027663544       -76.799125960793418     
  0.54914818107533914       -3.1991826170494529E-002   6.0633695837645357E-003   658.59083916942052       -42.979451463629871       -125.91503352569710       -216.39919102099952       -31.906702552155505        33.281371178055998        8.2178606142662023     
  0.54967560164817519       -7.5253462571008463E-003   6.4571353405548891E-003   561.42646394836197        130.46288622371455        13.933760589663255        46.782333818616294       -9.5758972977905419       -198.09951306857920       -163.44202454130419     
  0.55034882634840532        2.2013144857810042E-003   1.2284966089384942E-002   579.13341077170003        47.298959333999093       -88.320830770566403        84.548483742908033        59.300745007762359        155.99281367728179       -87.118629392033313     
  0.54850700841472255        2.1192240718366194E-002   3.7624978699575214E-002   530.81225810916942        28.589600716685013       -25.399887757837504        156.00678754522247        90.556038271488291        64.789939935455763       -12.732768895781980     
  0.54852440930401947       -4.0690948213330316E-003   4.9111437592863669E-002   510.93975252281837        15.933149304261288        193.53277266317474       -58.290268555932279        18.600134382312323       -48.871406814311570        48.367103279906132     
  0.54804997797049182        2.9233904792172775E-003   9.9973530529977924E-003   612.94812280331666        82.078789851155975       -14.053712503535179      -0.75692392790489049       -12.720638040557906        71.759960667806013       -16.191268327705409     
  0.54785015318182295        1.3451635462808595E-002  -1.2846953708776412E-002   747.91857769801732        159.63280652103060        34.706499345237191       -31.509052938114525        23.281808437709827       -63.652340566988762        124.81090068954984     
  0.55071406268861989       -3.0025624334372503E-002   3.8159758574894689E-002   589.13675133450147        9.2755945915383755       -15.544222319841468       -124.66951672193061        14.465381050083309        161.16906436010532       -48.178573202230652     
  0.54882964023026470        5.7004194408731895E-003   7.8967831839848318E-003   610.83120554547929        35.407520768060152       -63.591128935902326       -101.60969439626814        33.301603981311089        9.9302684552755309        116.96638307095468     
  0.54924010726755179       -8.7990828569173944E-003   9.5557865991204678E-004   830.83825362893992        246.32865099738541        14.915992597235800        76.491613233742797        92.681545230915830       -15.954406545946576       -36.865596254638405     
  0.54901566269035007        1.4344448282501946E-002  -1.1054343926922941E-002   519.96639389242432        160.43418551823615        6.1444654427257888        51.207244015339924       -121.99744782107781        44.297811241904903        137.48379033577157     
  0.54951290282717102       -6.5258312662524742E-003  -8.3119524919830334E-003   655.98955845613386        13.555808020314521        24.980440957031345       -141.18115687776205        145.61161459968415        206.64495010245201       -18.596066992846453     
  0.54785826050141595       -2.0755303167707354E-002  -3.5159114032172888E-002   686.51330115815483       -15.925696253569887        222.14971601155298        103.82050113618560        78.880584367352498        69.528472105771712        61.347851110306372     
  0.54835306150274021       -3.4877072556169390E-002  -1.0008342327223424E-002   566.97205683737366        204.78192354240272       -61.862891039889547       -52.472077499003632       -106.78560004806747       -62.692580731086004        1.0751469988528690     
  0.54739427842801713       -1.8541612081588311E-003  -9.9164725077526654E-003   450.99470049179422        11.365470128036778        96.340467616554321        91.046937591066325       -3.1384907607395096        104.91228425473800        35.216482487242487     
  0.54861323446236776       -2.5759174374153978E-002  -2.2691346225819985E-002   713.46760755232538        129.17478115579510       -16.131232144400094       -68.306363739247573       -80.025144643964467        8.2429107484668087       -4.2577017025753392     
  0.54774828595912750       -1.4019538538251065E-002   1.3011723296028267E-002   559.74317892509453        4.9116125030162650       -77.688389405914961        87.992087882006089       -201.94556525125634        6.5407082099926654       -60.999330082199236     
  0.54860802405953013        4.1667399526684910E-003  -2.4889771637598791E-002   478.00947749439661        144.48938062189285       -9.5148211498828879        138.08169444700954       -45.328711433003711        39.185957709530122        55.703029557124609     
  0.54862100607082398       -1.2329079038303879E-002  -2.4913738252733621E-003   525.57664596853363       -8.0505125062552398        24.768123049011542       -10.143728031714735        135.24546696273856       -85.335913664545373       -38.605117966048844     
  0.55002476991806826        7.6871909641864841E-003   8.0122169987317179E-003   634.29955482178025        129.43147179179934       -24.311111143577421        61.048418335745886       -20.007426174039310        5.7993950077712944       -44.178343264181244     
  0.54956948705712128        2.2289562926565525E-002  -4.3702164913764982E-003   662.72817007325898        31.834137937510985       -80.595218076906121       -36.586536749142397        77.167108343302530        105.04484206692901       -10.629067422242573     
  0.54818137522585120        6.5857626942099805E-003   1.8752312704339143E-002   590.70704910840720        94.985628913450455        174.52409060623938        32.845167810850853        45.030212904934068        59.243059166707170       -97.626402124339904     
  0.55066486394888958        6.7593769474492806E-003   4.3510121313164122E-003   486.32818985931669        249.92262634031846        46.863062739833708       -112.65838377770092       -44.326311883914286       -98.404424444590603       -3.5272265145037442     
  0.54901565953897358        2.6336683638820548E-002   3.8968013141602718E-002   569.27191899277238        213.10766430431457       -37.125739903729077        100.51858924355541        37.023952429792502       -28.937539331790617        76.558401749526752     
