&INPUT_PARAMETERS
 LX=16         ,
 LT=6          ,
 N_THERMALIZATION=100        ,
 N_MEASUREMENTS=10000      ,
 N_SKIP=1          ,
 ALGORITHM="heatbath            ",
 EQUILIBRIUM=T,
 /
  0.55142944301648156        4.2897454072509847E-002   4.7901418595600086E-003   597.05380019459199        23.283476107909774        58.037205088532929        141.37998367095125        135.27367063030215        31.602066981830230       -24.044359877528262     
  0.55055043210676391        3.1682191344976726E-002   8.8562806087061369E-003   630.98065191317244        9.4616079225275858       -63.986589387302011        17.095871640798521        102.22083794366702        46.326383374155924       -25.366016358866933     
  0.55086340479243523        3.3017556996354239E-002   2.3665025695712261E-002   572.48050133343156        149.64312326537126        200.23537450427619        153.71646258335821        5.0153977902826332       -24.214788018376215       -36.613615770561374     
  0.54927103026212842        1.8016881008609782E-002   2.3361108618538629E-002   617.50964484267251        158.66861819442008        64.512512046773722        145.84715594350067        63.529966080871624        63.392409007834644        121.81243080562159     
  0.54913336740835883        3.4232697946589979E-002   1.1760277471332093E-002   575.07634063283581       -9.8846476294056167        52.819943527828222        67.164848491472597        26.629641037461795        19.103541597778793       -129.06654094855909     
  0.54972207299321907        1.3582484574900350E-002   9.6453848369599006E-003   738.06970681328301        212.55941899502429        133.90792916386033        48.510960590089105        16.059622284437690        34.235685065198545       -94.465308038237666     
  0.55006836306910600        3.0107079050594541E-002  -3.9315132717851432E-003   510.23257875635977       -46.868388277770059       -76.442723143758272        23.256600159386668        58.811505072772903       -35.804641606523418        58.421013280343551     
  0.55001958207851886        3.0825970959821852E-002  -3.4318472683338183E-003   488.03511755938376        117.33919085202594        79.537211457297758        43.930579643289626        34.520336270066991        114.91858673726654       -2.0649882493877940     
  0.54925002565496528        2.5927692048573873E-002  -1.0427696403391227E-002   643.01031014042417        139.90029252498420        11.021152296633595       -209.71293984262752        265.50611443099223        67.533950119886725        37.150595919684591     
  0.54948869488428964        2.8975137009180647E-002  -1.0284141845423849E-002   616.43954924477964        79.391234603933341       -85.475787007643078       -149.58380716608463        15.195871288485550       -49.618245282527660        127.30394267249982     
  0.55008264822114039        1.0747864412424410E-002  -7.6321972534057984E-003   737.64107470365093        112.94038890087390        12.611753128656090        60.764047382127373       -85.858467479276328       -65.368958862731020       -123.84856500153739     
  0.54878135472479894        3.1316759747713217E-002  -4.2142308555437767E-003   696.39358605417169        173.07481361999362       -70.855057918849084        9.2501791783839433       -5.7685445222779919        68.555201308691949        64.688310925761897     
  0.54847552516916387        2.9209076917517323E-002   5.4412154332369230E-003   693.49236174090595        171.48697965319352        108.27174473084833        63.125783489369731        122.30116537282467       -33.549482748480138        70.529633940422727     
  0.54911462771151898        4.2150094019313107E-003  -9.5878061040221979E-003   588.41069995145642        71.758291909986355       -96.281832680578631       -53.626769892453318       -52.984084826800995        37.032003199102476        156.98475794429473     
  0.55036434508573528        1.0898846051176579E-002  -1.9072704842678218E-002   690.11447758950112        9.0189039128961390        174.46571972667866       -17.645616108122514       -200.66593119132449        33.761654705156268       -68.395579916045946     
  0.54939760114181879       -1.7884535113489902E-003  -2.3104512477861096E-003   777.16729213092560        265.55472868131477        149.27458742902158        158.27827043957581       -73.920639599162925       -85.039177243725234       -117.78083455626195     
  0.54993412585751256       -5.6811894471475279E-003  -1.0564133457778995E-002   524.34295134695640       -74.695713635229154       -22.000781788308256       -23.038595817415597       -126.01232223816808        120.04903979905038        64.590912375209314     
  0.55118401133979400        5.0281067816234093E-003  -1.3616244124715951E-002   687.29754990213269        80.287458243540783        67.828010017010399       -19.272829538372726       -124.26283279595363       -64.956564621148260        80.907449810335635     
  0.54924357181463690        1.2271474433871577E-002  -1.4888921157118594E-002   583.17543209135556       -57.767638726207586       -81.665127402024879       -60.127274058094279        9.0905307447421482       -26.399813359980605       -86.665620652463588     
  0.54997669137241789        9.9087936529444112E-003  -1.3502767482067340E-002   448.48162321262652        223.07450245962050        85.785486806499790        39.554103965026997        119.31241113142094        33.277455522502038       -8.3387752128423500     
  0.54939794748297410       -1.2678515105499168E-002   3.5854094563214931E-003   601.98023620902029        113.65858009622478        103.19698421603088        68.634104246195236       -52.374932148930355        50.312900208522571        141.55509972540642     
  0.55059202243449534        2.0233727708861986E-002  -4.3257242450077983E-003   557.49540007010341        44.723566961673576        45.742697888805310       -31.143080487596823        29.501843912187208        6.5320887106191456       -102.33728804056081     
  0.55036509864777672        7.1626653158402814E-003  -1.2714837902267431E-002   560.37436165617908        132.85489582344471       -42.316934556862130       -38.995677197047456       -76.640859026663776        37.505419260962768       -44.039173824105376     
  0.55188435398226643        2.2152421504976309E-002  -1.5051347172978865E-002   756.57168308507050        25.263159541822606       -16.347648077786477       -107.28899955461799        50.971912720148943        53.373458383484362       -14.928173742962167     
  0.55072677371033463        2.5624707947847051E-002  -1.0649764550719112E-002   563.10400914891852        77.286701156834980       -11.030097275020614        95.098544149625170        91.634740599075087       -62.385323959386362        37.235118214326590     
  0.55101884647142596        5.4244687971130639E-003  -2.8593546039354246E-002   512.31902824478902        73.704238280551166       -66.832037097425541        10.295535305147233       -138.69407311455319        224.54589781207338        103.27599230697136     
  0.55149312141952489        2.6159198478281170E-002  -8.6495804307920674E-003   616.40373731995476        142.01927050140321       -35.718250827000332       -21.649769649470258        68.768792778639053       -66.570162467137720       -85.206252253411563     
  0.55202046516807735        1.9853523234847844E-002  -1.9781024234610426E-002   687.09209549075558        142.22482519876672        63.885426261365588        102.13635666352997        182.53896781633628        72.310030709992702        36.432913193878910     
  0.55208473094497557        1.1801948898313640E-002   2.2505769385242937E-003   716.10707176842504        113.72087533309420       -108.11500723764360       -121.68221069323687       -152.06248068604009       -189.04482938268615        50.511329761988769     
  0.55169072622310211        1.5648048189340534E-002  -4.1372151919016595E-002   438.99010471161847        70.276485095311628        87.711952786687917        58.682839154097252        70.368745794167140        59.910400731173759       -136.65694035860534     
  0.55074803527168303       -1.2925398364439488E-002  -4.7816582783246405E-003   615.68993571974318        111.25451452344296       -88.231645809335760        190.02839897118045        58.839076376356587        48.325011510040319       -75.802137524748503     
  0.54988077045123829        3.2518955991875571E-003   3.0495174374303201E-003   552.31886236342098        59.396786130858779        7.1144617334786275        116.13894538420861        14.301726360137625        27.604214612174538        23.841740065311544     
  0.55069632801166024        4.1389991501104687E-004   1.3918135548610567E-002   577.39939672575065       -1.4965257259513485        28.469133959614418       -2.1388790570411675       -23.162366975027265        24.098003586169124        70.941078273188296     
  0.55129169308534687        8.7232287063818033E-003  -6.3300715587485210E-003   575.63476089704830        122.71949950888357        111.08698107924488       -31.341890482245219       -68.666681598169859       -67.201905626177165       -110.74372176956204     
  0.55005565249029820       -1.2856067209378654E-002   1.9755579128925230E-004   615.53229776506100        29.594563057701492        140.54017815089813       -17.733838073233969       -78.633658667359356       -59.382767314285154        14.224073231356158     
  0.55142060994779718        1.6859842012581013E-002  -6.2294601630008923E-003   634.36092777348324        144.57497841294659       -12.845597034455126        153.61595713702533        48.310368404022327       -127.20460196902265       -51.222396498322418     
  0.55144113042409149       -5.3751725542292902E-003  -1.8300230613406004E-002   606.14614170835682        108.17492952920608       -5.1191548380535421       -78.781372354878897        114.48919693807362       -11.776411503276121        177.38177350497051     
  0.54978024865709463       -5.7298550360863803E-003  -1.1223413836850422E-002   509.96553248574787        129.34216027886413        149.82728892968029       -37.762941168506842        73.584222861456681       -62.691718640923412        13.338552647786798     
  0.55069159075258489        1.9178113130681348E-002  -1.0681123374766118E-002   690.86769156297748        148.55100908799002       -75.806769769825351       -54.902815632289531        10.672646890657489       -83.981826116638345        17.118909868147401     
  0.54990801990972860        3.2554428243902378E-003  -2.3340567571361392E-002   601.70657528536526        115.67660778720203        65.118806373179140       -91.269993069062366       -18.801550445387264       -52.028835739723093       -6.0387498661363477     
  0.55105117804412462        7.3753309197720626E-003   1.3377247519434370E-003   660.80071284080486        165.54273172656704        51.006750270743467        61.255259211847985        8.6473186555571537       -148.53267654528912        83.146257846060877     
  0.55113974286417167        3.3118604495323057E-003  -3.4802095679070028E-002   676.44963439013759        105.87474484550974       -28.733363397211988        54.542199272184810       -74.717257435657473       -15.566742080113418        39.330472669343536     
  0.54969487239324644        1.2537929221102697E-002  -1.1278809740552157E-002   670.08151192407900        174.26124779188450       -1.1128628121282800       -47.394949128805912        22.149779241344117        73.751760527368674        59.986158572141719     
  0.54939678359625177       -1.3385656887931193E-002  -2.8117018739901540E-002   502.77286492474872        184.14594125486911        42.570971136626646       -84.438115742588408       -31.224281641025001       -10.863564567471357        41.947745207771021     
  0.54933029286487267        1.8179456168172733E-002  -1.5462217463228288E-002   595.95766093964676        111.22252052670559        46.148105420826084       0.18121063826756978       -72.327665609224340       -12.685610861008081        1.4460126550802845     
  0.54956848161195992        1.6758360852526813E-002  -4.6228895538235901E-003   626.66207371270457        221.62712805489917        155.84035906351906       -80.566714155797683        96.119385171461303        38.695978546834070        7.6294191148788260     
  0.54785572823546047        4.9777043629229481E-003  -3.9353765222184152E-003   505.59570788532574        116.90298980980688       -59.987379052635781        188.66030750461707       -165.23229565399853       -77.739856461262207       -194.31062162886596     
  0.54883579831326046        1.7379605633041837E-002   2.0095015466746202E-002   528.54764900032455        160.92828032120835        69.167483367520063        150.80602640006293        38.494201178968034        52.345007766773819       -109.55188581429566     
  0.54896973920813341        1.9522160671808488E-002   1.5713904275143051E-002   603.21905318953043        115.15575081737538        61.006064734769581        100.34194229371839        112.71569787198084       -46.178103651576926       -104.30184483195171     
  0.54816844333870318        2.8963227349762335E-002   8.3705343098967270E-003   489.84530999786318        195.20753497512035        114.58883270525786        128.87542702174238        148.38241431800193        2.5426830239287241       -14.185262524104557     
