&INPUT_PARAMETERS
 LX=16         ,
 LT=6          ,
 N_THERMALIZATION=100        ,
 N_MEASUREMENTS=5000       ,
 N_SKIP=10         ,
 ALGORITHM="heatbath            ",
 EQUILIBRIUM=T,
 /
  0.54924723484003202        3.4670130652310914E-002  -7.8673349418415198E-003   518.88120562551785        38.065551321136219        145.01625960639223        7.0698680003836367       -118.10997548328932        45.290846767349763        92.370475399171028     
  0.54904695214031840        9.2226611428826346E-003  -6.0380097935740567E-003   509.33373794381583        43.664252548220382        67.986436361027231       -15.359995424365785       -48.465535702672682       -79.799746127380175        6.9876750809242250     
  0.54989348283510142        9.3303328755178407E-003  -2.7414422857034337E-002   407.61389103888138       -1.1102443180067818       -50.746743602960670        174.60639501857557        32.861538103333821       -9.5082086312290333        7.4851959415590956     
  0.54904453726023883        3.1551626825693811E-002   1.9719628597838063E-002   570.73312671112069        4.7933730467469138        31.878956800049000        39.662209289635229        33.319980595540891       -97.191044462359059        66.311171086599771     
  0.55037619417351369        1.8400948210954594E-002   1.2323661680427821E-002   551.26769458527394       -14.041685829562585       -117.05187161676376        12.431696960567827       -29.661324135449945        79.802392685406559       -22.084020719380653     
  0.54896321922535263        1.9701156674023685E-002   3.1558744767387296E-003   641.33112663059319        13.052697835974779        63.604304344417422       -23.784195582697134       -105.12231875196341        47.319500993153007        48.725132625001521     
  0.54949040327931642       -2.8168854976838738E-004  -6.5331260509850211E-003   532.95899437473327       -113.54286493282930       -66.300261609860527       -166.97850970204428        34.164545528696735       -84.490483700956489        83.606149568185899     
  0.54864761029973386        2.1231830431574290E-004   1.9085792132936524E-002   627.30080379431990        40.542138079602097       0.57937465931403764        131.63154093857059        2.2406372845852296       -129.63477391441424        65.073061931667581     
  0.54988621632222900       -2.1117087641977341E-003  -7.8893834118329773E-003   640.24161388888274        141.98349161016233        52.738064659628762        93.645729601087055        40.647491387157942       -111.19312738724383       -2.9193171174383541     
  0.54880830448347540        2.3234533675784044E-003  -5.5524484748435627E-003   455.51058766745552        45.262077611726994       -169.00381091453056        35.929426705248773       -49.773074290283262        65.333911977680003        20.548925246273971     
  0.54844079253026401        1.9129338922691818E-002   1.1943298796268317E-002   583.94165444640055        93.107726129873043       -12.025649561582538        61.623510202412547        4.2503447473556948       -36.872082223778015      -0.56473839201039722     
  0.54847815613865147        1.8156201346362769E-002   5.9709106999747642E-003   696.32127585274702        35.722398925127862       -38.862113911288873        6.6873801597368745        159.01822394563104        128.48037453791616        51.998675220617386     
  0.54786611339501001       -9.0385295610727109E-003  -1.9081344569019266E-003   499.34836872682354        147.75796939876102        16.161541924306814       -27.601835086120381       -108.06591380155517       -80.317003807556929       -52.048148636040239     
  0.54965144199181581       -3.2601019790777654E-002   3.1107132559291535E-003   697.47461655123607        84.064688587557896        6.6037250365261624        151.90051255939474       -5.0457251223296087       -52.918606226860149       -92.068877113422801     
  0.54760569622643851        1.9174664180627256E-004  -3.5134058311073924E-003   433.24010508375233        73.005882640748908        101.56156968994996      -0.20402347837541202        143.01173101255949       -63.021183036303441        20.605351219063543     
  0.55002046803416949       -6.0273094320027960E-004  -1.0596539748012758E-002   522.63843065044114       -50.973928262933384        32.663126878360337        24.071239449827388       -58.648644197576580       -76.818140793325483        49.441696431529145     
  0.55037951929356688       -1.1361693180544955E-002   2.4557541933851392E-003   608.74942564746675        95.985605668858454        144.96454415333099       -58.439158915175724        13.176370288599669       -5.5798976967418632        120.49232638456333     
  0.55020564731347910        5.0181250623708297E-002   8.0303137951274572E-004   628.40289492063414        138.42939640367143        31.754393598843645        66.212932773812696       -29.159533021438644       -20.579107062273867        12.141488719242020     
  0.55071977129360883        2.5432784858452601E-002  -1.4990496303229277E-004   540.34947351253277        160.81553369330103        24.795642995962314       -73.125840172069672       -35.017200278825491       -9.0312826698986690      -0.68219227301134877     
  0.55014690578886005       -7.7694476594089802E-003  -1.8489143778050120E-002   553.73098908617590        63.927376831598536        136.39674453546456       -110.32519526446863       -124.02609075385163        6.0229680978047009        110.88025829114684     
  0.54905986376682892        4.5040281505371238E-003  -1.5858316526755768E-003   612.69529560613330       -4.2727374123804420       -11.225148548828487        4.8451433790155365       -44.753396905950233       -56.673248002626352        66.421229229663936     
  0.54677402532836694        1.0310739979126585E-002  -7.6148209330005930E-003   465.40662513719491        167.33519980685813        166.40874887528327        112.45228322203566       -64.639822007778363        58.153194551003843       -65.334337875505454     
  0.54986864453322160        3.1173552676944320E-002   2.1608034154852150E-002   475.77951855636940        172.99146460118658        107.00619405787076        47.170496249627845        20.234678583273528        55.865444905915631        65.706620887806224     
  0.54935040196987039        8.9405377117820345E-003  -2.5976210915523235E-003   485.20934716083804       -34.542631816233254        72.391548374875271        104.53256268586775        67.157793161787126        159.40059393508275       -6.5745511278237245     
  0.55094979494670904        1.9545474322857311E-002  -3.2219289960394161E-003   576.97787631344670       -36.620649449119298        2.6993647781105414       -55.718511885757906       -39.143311608176411       -118.06780818007778        36.141206169972179     
  0.55048671259207094        2.7858504634318215E-002   1.3705183352418602E-002   617.55334994247630        189.01769704224932        4.5167553480638398        65.405672989629466       -68.516371182575725       -75.565084671748153       -1.6039665855434668     
  0.54930632939694957        9.7484796303432143E-003  -1.7437670779784319E-002   600.24855946772516       -70.168722718249882        6.4596732581871841       -17.297623172566141        127.81026357160127       -51.611794988911726        16.985980665437680     
  0.55121874064021681        4.2996575803860250E-003  -2.6728829482858306E-003   694.73705922032298        212.54028090050207        77.636420671627931        81.335339823222370       -59.818210999685739       -1.2218444021442267        2.2528710352795285     
  0.54722311899097975       -8.2488607798221446E-003   1.5362167706458235E-002   465.28651382015607        118.24752932175558       -10.992468868615770        3.9914320983370830        109.97844278423038        117.99244299624205        22.310515118131011     
  0.54981366177306357       -3.0206055819667448E-003  -1.4617797274420930E-003   540.19624998493316        79.316617487358286        51.994840014814670       -24.528260997966711        136.13753222500975       -83.640660115840930        104.45979693588970     
  0.55055064337619808        2.4010874594082146E-002   2.9225105446137427E-003   612.46190890876255        237.97608438137311        116.98305826017923        19.357670997609286       -73.948345495941567       -51.339534475635162       -42.908004273273463     
  0.54955677697368854        1.1094205833389329E-002  -9.5785139937608829E-003   750.52280948363773        85.918753712349698        38.712605887877380        20.782146228646955        45.565609429632801       -23.003958336367130       -19.150594942064913     
  0.55003809102500967        1.2872159191354400E-002  -2.1694569853330865E-002   551.94224861805151       -1.0333918868977769       -15.072102593030532        68.696327413028854       -51.046197130678884       -47.673379581154357        11.419978956042650     
  0.55031991537562797       -1.2299015615908399E-002  -3.1405396953418908E-002   517.23685204092146        17.216053325919095        55.663549665181314        77.322405886748740        199.39771787583049       -11.747755426562673       -92.118503398298429     
  0.55025396787672565       -4.3415554916389831E-004  -2.9746018346337957E-002   801.51104520034630        83.032159421909071       -180.82408733534538       -119.48348546821883       -72.327016926743156       -16.905106785374539       -54.641767416881699     
  0.55228641247541554        1.9355043487846807E-002  -3.0499700285226288E-002   478.97264233228452        237.01122508132920       -65.718051832241400        92.955254042608075       -85.177973277237001        34.054020800566732        129.07002031857880     
  0.54922045750590676        7.8425097206617621E-003  -2.1152117147160514E-002   669.61903851928889        285.75289109762838        8.8117364613797271       -6.2844236322680587        8.6073509604792111       -1.9609272821946493       -70.413047851728052     
  0.55063059470019737       -2.0719144980872128E-002   3.6140189464708631E-003   597.12781505234204       -56.944109919832712       -59.589505170793096       -10.501562739634277        81.262529473537427        34.074647533462823        79.398448010247122     
  0.54933687534683040       -2.0652069068917273E-002  -1.8291528958953127E-002   558.13320481616620        65.844672654102780        178.65729329028494        97.497522122706414       -65.702454893506868       -107.21419756540936       -64.642381661547446     
  0.54914971163597837        8.9154000884144081E-003  -2.4868610513132761E-002   542.43253869608839        171.57282703367468        102.13507618437112        163.81636285353875       -24.562698496304439       -26.627326200381809       -110.51429181252799     
  0.54744636201243091       -2.2795699515196340E-002  -2.1045479559545832E-002   581.32077291617600        121.39817234923126       -48.673534865910895        197.50716399087631        141.52485833058174       -2.7029291757919411       -41.311819524339178     
  0.54811875409544808        1.3453608037292585E-002   1.2120220663876229E-003   706.85019349546280        121.34484240162389        56.349526083705449        65.692215394507159        94.962803349220039        44.741607020154113        67.419669380316023     
  0.54992527109074396       -3.1467491876910400E-005  -1.1081122857271497E-002   680.85189218183507        106.65593795583601        43.919852409933391       -36.202471217878802        1.9217495387545898       -10.489400349891778        23.033409956455749     
  0.54923952652478303       -3.5373968967476674E-003  -1.8346497569418118E-003   730.96198545048867        86.639761401367011        46.584033043988882        100.67146207250302        68.152131055907063       -68.331761373101358        71.501401091479920     
  0.55047765177543784       -3.6432292020989840E-002   8.1143835322943433E-003   695.38687457615072        24.366230441590236       -7.5607208737473810       -107.21931769958600       -64.164819030726562       -65.185380235772641       -45.847306431289468     
  0.54837822265712766       -2.5740913049380081E-003  -1.1349948493466530E-003   601.18113300464995       0.64728534636893742        56.691231865838525       -53.023289288501992        64.277993536036959       -54.895956014469448       -59.912466340210223     
  0.54847980552630227       -3.3588489605203040E-002  -1.8167485394972771E-003   657.16382067032089        35.676880853029985       -64.398633270320332       -4.3786210629818711        96.464186692765324       -28.614760818852211       -99.627819265028734     
  0.54954664466804770       -1.7246462773624696E-002  -9.5442822545182735E-004   408.68288063223093        41.743337670090419       -10.920956820396144        129.95758203930382      -0.91415119842706249       -90.232012922285762       -79.355727432250347     
  0.54839309671920922        2.9998615280656658E-003   2.2962428352628385E-002   626.35652807243218        102.09425864753891        7.3968697825719403       -32.827991481673273       -86.971686371538510        67.943899037485409        143.86312564872725     
  0.55083643880530631       -2.5995533061639913E-002   3.7384469747495486E-002   628.17766299145535        220.06864611552106        148.16316652024062        31.244508176092314        68.284073060639372        103.79278541553481        44.014411002517257     
