&INPUT_PARAMETERS
 LX=16         ,
 LT=6          ,
 N_THERMALIZATION=100        ,
 N_MEASUREMENTS=5000       ,
 N_SKIP=10         ,
 ALGORITHM="heatbath            ",
 EQUILIBRIUM=T,
 /
  0.54938868197393464        2.3045342046016954E-002  -5.4278955730255986E-003   732.97894407849617        57.438846311938903        113.90446287460679       -27.528676911134440       -7.9478356128665375       -12.649352451614925        48.043063204920813     
  0.54810560789526530        1.7723151251165411E-002   1.2125350192316614E-003   581.22495093380837        69.118202959299126        10.249759589777160       -142.72445002572542        204.69679119236548       -48.574745080819554       -59.827156127693833     
  0.55003690784422454        2.1272398174139333E-002   1.6494896570415796E-002   477.15671610661587        104.91316076190773        73.664136830677052        72.095192303302838       -21.281779911325021        91.446204245969383        43.512832035755686     
  0.54878437938909241        1.9783300452318731E-002   2.8157000768158202E-002   503.58438464869687        170.73813995731945       -3.2315639771038116       -9.7047682286013117        58.683154652512172        10.152253020959000       -115.31143213817927     
  0.55012363255222041        2.0657952625753553E-002  -8.3973919645831153E-003   391.13186235712811        7.4805569695871084        91.953598510102069        58.818056299467564       -47.857247491732558        66.123154577268380        171.20898872566374     
  0.54884953292450822        9.2645943185079727E-003   1.1266414159249867E-002   800.70115086093881        206.81236926156458        82.875360469799972       0.94127606760993865       -18.852371890035641        124.76812461341234        97.385870585042582     
  0.55186762423240754        1.8129782630482524E-002  -2.2550247790203508E-003   614.82293207191992        224.65641716998243       -107.09281781895963       -65.376060309570320       -54.337368481086038        82.107962848651070       -22.402321471088975     
  0.54834758773706238       -5.2099548197249435E-003   1.2618731009352626E-002   723.04749644829531        98.847303564839308       -3.5217850499961547        1.1309221326966163       -44.424538408409326        21.317126297722098        19.236931768284496     
  0.54828991447704434       -1.6599811982245277E-002  -4.4459424387074146E-003   562.65246651489065        157.12103063160185       -28.468307904706041       -57.960847985923301        49.092129446467233        49.653576883557420        97.267777483774395     
  0.54918354008862524       -9.0822385447953680E-003   1.3811570030686530E-002   561.48557374479867        139.65764655005333        134.14305026240748        116.77429949189180       -163.20044702814391       -45.013740209230868        70.990052519951604     
  0.54693042296674621        1.2989124291938948E-002   4.0705489478863712E-003   743.32168078744280        5.5942797092646481        12.373094303371433       -57.746844127808984       -54.558455867123882        124.58163389240001        85.513963175440054     
  0.54690192802103310        7.4174470352255761E-004   1.3756106122447502E-002   437.62129063826433        36.426259068085066       -48.568400121221416       -183.74525187049161        5.1481056212991314        26.860995829888203        44.678646098320733     
  0.54949747694345152        3.7962757936068590E-003   6.9418811420586674E-003   445.06466361991022        116.95432688697511       -25.604286772285441        114.58212690315892       -1.8764445805960144        10.298158161234362       -8.4012894988732825     
  0.54840617253084556       -5.3512444504609938E-003   2.0461470712448929E-002   596.46853425195695        104.79942334022725       -154.81630095701428        95.996668673555376        128.00372500139665        49.184002406723408       -12.103394806014602     
  0.54841193005537980        9.2353769477644815E-003   2.1961490892648421E-002   551.81794818562992        15.467717161303961       -50.783358269771050       -28.131571787743802        7.5239409502859127        7.1541352280518193       -59.039014631910888     
  0.54844926681848605       -9.4217910010711728E-004   9.0431599781741236E-003   573.80680530497239       -5.6426975870608000        116.06424382974879       -24.465877943726827       -56.813948096352377        25.996929769238641        111.94380641997857     
  0.54765330852124228        1.2135732480896309E-002  -1.5638925324873858E-002   622.90115819213122       -13.010870005961687       -25.223400900006542        54.467949518755248        17.236469237830672       -56.465514385961647       -91.130524556937090     
  0.54709583692083774        3.8513160005592350E-003   3.5422665227190758E-002   576.61444822612532        5.2221004988054025        82.828243201982247        71.298582000476003       -82.539468996403428        90.183501071613705        41.407286211271533     
  0.54944404291000537        9.9317572006687952E-003  -3.5340113668636290E-003   551.10838370462511        181.63878585466705        26.978743391624956       -170.14775359295817       -29.832861260631379       -54.902642007322648        25.279835775126802     
  0.54935846876351624        9.9610781903262664E-004  -1.3349860152950305E-002   646.57828158683196        33.265593647703746        33.011855119637346       -28.596943656796842        40.373584176439003        137.24648622856921        3.1637956723202842     
  0.55160638070311729       -6.4773161264525493E-003  -1.3525800768173425E-002   425.93372082884332        120.34645188812684        50.055505666345283        64.722628811952305        88.280069787305806        141.65383107415670        55.613312658635792     
  0.54860639764996000       -1.1001273900125149E-002   1.1670225581561895E-002   445.17080039951702        34.189662501664984       -30.968657346686438        133.17798805373403       -60.167602584695338        68.002120084169775        15.480490627039678     
  0.55101177961091474        4.0908766095005900E-003  -1.6900869227891302E-002   680.69431495174524        143.23350793666702        64.914866109091520       -128.10415297249867        92.217821851332033        229.39764216040132        37.048965946016388     
  0.54892206855559855       -5.4166359958896466E-002  -8.7515222767334446E-003   713.52257333422517        70.801620868026404        83.173562844696249        67.860488643517257        47.304596604868991        41.081084150469970        34.826664356330340     
  0.54905763539408003       -1.8957002719980215E-002   2.6125576905166336E-003   576.54151588248283        63.164657997159949        124.68520606778594       -18.842757424282947        79.532570213712631       -7.6944470157303124       -16.397579336461838     
  0.54878721569471678       -1.6279354950305566E-002  -2.2180693811451813E-002   538.70196613792962        59.400638969447705       -83.815672968088876       -90.630729136571716        92.223699817644672        8.2921684971925416        79.681621085182528     
  0.54930662874798808       -2.6634421698413114E-002  -7.4372595838650144E-004   651.87268778817474        78.026483305348137        220.90337812998371        17.567233229876820       -135.98868314941944        19.427570590603800       -7.6739658005752887E-002
  0.54840208982273864        5.5675459538195634E-003   6.7294963351135668E-003   594.96324232456845        70.202429367209533       -7.9330483841596058        49.479126337071342        25.760204469858287       -50.449878235872319       -67.556226291747535     
  0.54903181888067987        2.3327930465099991E-003  -1.1086589277875361E-002   566.13695060172086        37.946049759993947        121.95664614240061       -61.034364561858723       -61.966828685509697        49.111892362828755       -94.770065508191621     
  0.54851499929881609       -3.2468881785531018E-003   1.3651734776661957E-002   565.93743419570808        136.67875790933024       -121.73411759740300        151.13214906662861        178.79636058249511       -50.882141602140628       -60.989732071869604     
  0.54758590263318663        4.9460207908734585E-004   2.6302307052696754E-002   525.24501114804980       -32.126259051241973       -35.451519863452894       -20.234674678461534        60.093669832098747        63.372452862295944        92.552523038574975     
  0.54847324147471410        2.0077938343337806E-002   4.5816397954672001E-003   628.89779359192698        134.75864710830899        54.372797336233795        66.478110989336074       -110.88151991394830        5.7853516675104171        55.091703051049201     
  0.54830796771511425       -6.2433004196998532E-003  -3.2273178256839461E-003   546.09045109174110        254.58235453719868        52.572413772800395        91.773561474194963        96.840423801171468        218.71791119365574       -20.542003966379276     
  0.54914426481738632        2.6881508754880056E-002   7.7936332218923512E-003   573.50115613406024        33.255608530125002        67.237288920114196        15.057024593421037        118.31631176160906       -44.699408573224552       -2.3469491953176291     
  0.54985291629548938       -8.0060535430981107E-003  -1.8911637147299376E-002   570.46885002216629        113.80634229460873       -24.211849062288696        27.173912740838979       -36.282877812672098        164.60869151418723       -151.60014725677360     
  0.55017210876174683        1.2079488053934426E-002  -4.2064492772097069E-002   553.03289584040533        65.346135320854174        149.96914247157105        25.325250741421591       -86.181279141979260       -102.85405034221013       -111.57677931193257     
  0.55033761795914304       -7.8870505843439530E-003   9.9432415539688779E-003   481.23027089219602        6.0794858043605062       -4.1579648954523432       -2.5713207354245395        92.655926699377886       -43.612923042233028       -73.369266574066344     
  0.54986526869979058        1.0945905048424867E-002   9.4858971633559018E-003   456.30268077402258        157.43810715548594        130.69279774360197        54.854826314816791       -84.701448967253995        93.620819341884129       -9.3856535825903897     
  0.55098082051666020       -9.7029581775837457E-003  -1.1236234969554348E-002   635.87163983721859        21.824740541220073       -29.810129624059570       -135.23234786189849       -36.799693434924052        90.691927397479105        61.542132793400626     
  0.54960493591413417       -3.0215481226094208E-002   1.9742142123574041E-002   744.65422240695659        138.85820159277313       -39.919208863740351       -142.58324185065015       -5.6782024263631818       -90.280624798508768       -117.45564795952497     
  0.54703764269133892       -2.4554511428920046E-002  -4.0687124409234318E-003   617.87770713307225        131.49602797028911        9.6027944275404078       -79.472749962236350       -61.486991017853569       -84.288413261956052        103.43407424010057     
  0.54983813649250679       -2.4122929192007217E-002   2.0127445346985396E-002   652.69239708330269        162.77354882321379        80.892502243138438       -27.655186674045535       -38.182549604139304       -107.65155667686140       -16.984477327036100     
  0.54727442243282443       -7.0709303624762188E-003  -3.6001839017175156E-003   570.60391656761999       -27.486156127894077        119.77803057471002       -36.211442934089639        2.1735393598311079       -42.274202369336948        24.849170696482279     
  0.54782720883710911       -7.4150674678963233E-003  -8.0968604215834027E-003   580.56631845226207       -11.321337723312894        11.697616684808100       -67.352288761530957        41.575363320502902       -16.612239999040462        119.94019864601687     
  0.55009162847136439        7.2668064674991676E-003  -1.4321291870650005E-002   652.96432857622813        56.372192941665901       -67.916099159007146       -47.428856771239957       -11.143298596245389       -2.2834320063158873        131.15378143328897     
  0.54845233418542649       -2.6828905690576457E-002  -2.0517010523105781E-003   764.99422225183685        95.430676249310139        97.622839227489919        114.56058476473073        85.340522544246610        133.98908995303918        54.628642644111366     
  0.54871786846032944       -8.5136462428591752E-003   7.9589149556241788E-004   584.67306391516161        263.75509988023532        6.4752146380619040        80.181687350587012       -190.30767139792738       -101.22752758799916        47.662012421429353     
  0.55132622740759496       -3.1029788293528753E-002   2.5286401229983515E-003   685.18007667274571        154.86836378469613       -38.070052568777179        29.838607241917330        13.300795445654344       -27.668800530054835        68.355036137088987     
  0.55046580625826769        2.3682061329702693E-002   3.2487020508962329E-002   605.37813412354342       -11.891055006186026        5.9452982492228985       -7.5450199367505615        25.885413611644484       -51.122897128876311        30.204110752535271     
  0.54947250338622522        1.6156498896064245E-002   2.9860421922283355E-002   635.79548945534339        201.50898160548437       -103.15929174082488       -16.947756367181224       -30.836597095133818        115.16223596037497       -164.27725230713844     
