&INPUT_PARAMETERS
 LX=16         ,
 LT=6          ,
 N_THERMALIZATION=100        ,
 N_MEASUREMENTS=5000       ,
 N_SKIP=10         ,
 ALGORITHM="heatbath            ",
 EQUILIBRIUM=T,
 /
  0.54860165810643902        4.4117276015161966E-002   1.2826428256316439E-002   653.47791431365670        151.26000336418946        123.95205980285338        31.599966224299582       -49.236798215886751       -18.272558143046336       -27.708213584015397     
  0.54861378449979969        5.0514119470981098E-002   2.2605224665416354E-002   711.01405918482919        56.692892972756432        26.799030224003719        29.509514758175598        186.78954049976741        59.825080565478572       -66.681278994270528     
  0.54958057669090621        1.2003633301801806E-003   1.2068156169009431E-002   634.52533999234572        170.50825416816980        23.219065861892147       -52.606743661341184       -30.001894611740422       -88.404730419217955       -72.762903669372037     
  0.54959618261624632        1.4216981783305441E-002   1.5349241788251740E-002   645.88158906912327        63.055090708178710       -65.604154097273835        102.45101494234125        124.74969581583552        188.03543879058597       0.92052637160334561     
  0.54915279515986370       -1.0448539381601249E-002   7.9694812178657242E-003   601.31991516643859        167.05857499093617        50.022697344443365        33.022783914069464       -120.96390181576251       -46.189809933596507       -55.082700836498518     
  0.55003614929040323        1.8889966307666880E-003   2.3986966979657912E-002   607.74509311472798        173.64796413303498        100.07653732257722        7.9361884987674927        31.878558094115579        20.966492959163077        25.567637296998402     
  0.54892184255291487        3.8412046881791135E-003   2.4666609592014419E-002   694.57810627611855        151.00673013385668        92.385963082900460        10.707370527754641       -187.80959537470619       -140.20002133124518       -36.023562119835432     
  0.54913424880346495        1.9091274862764861E-002   2.6459663982276078E-002   628.27347994014929        129.44357509102502        68.991932073478552        23.260817272288911        60.487391376815204        8.9212590445324924       -3.9770516708470995     
  0.55010779070444027        1.9794960307552453E-002   4.5546444479306587E-004   424.50087398282182        80.661966060243884        74.052788970363707        65.014527566647971       -16.031590736461332        11.906990922551730        39.848640616911695     
  0.54836116611596586        3.2071091192908590E-003   2.1787934541471075E-002   536.46923931225092        121.01157782977180       -22.182677825774910        86.018575031019736        28.342828226051637        28.295524615593052       -22.574755887651506     
  0.54935418710136774        2.0916381183328430E-002   2.3095871038607094E-002   570.05558367385333        33.910597645770615        13.811952109360353        108.28662733259847        35.740260997218797        14.059136197802257       -116.21950477811879     
  0.55082597251480880        2.9756956393034845E-002   1.1082866411761566E-002   649.80715731584621        91.378681642423658        179.17135076306738        152.88020926798231        121.43849272362343       -9.9990130554289376        8.1890448090499532     
  0.54832278003308599        4.5217200387317781E-003   4.6517928311754567E-003   638.85240800805627        101.07285606084592        92.214697931493959       -26.711323111566394       -7.7097203460708927       -23.740357178274351       -150.96234817205399     
  0.55181523994489845       -5.4311662150474393E-003  -1.9758687287793609E-002   535.78111466246901        222.54608058517962        17.243256307230286        166.75281471287155        85.037956118054439       -23.966824187904145        235.58474897228882     
  0.54907094675914225        3.7564274902464096E-003  -3.7901120884913674E-003   561.10647235246097       -27.860543805022534       -37.851274081723254       -44.171675927289577        15.744419023593597       -33.624372730479259        7.9636384216375413     
  0.55042269744214678       -7.3979208500427641E-003  -1.9914676932733154E-002   633.16435743484567        166.21380148020270       -61.101499076684796        40.434121782819346        76.946082419304062        97.461375119768846        22.910461893974116     
  0.55006082300586234       -3.9783292152930142E-004  -1.0798756897272314E-003   628.00424966916751        96.911501601443945        4.6593293894241850        10.066708046476110        39.298846843829111        34.935465505396444       -10.858077200893110     
  0.54653961643800753       -8.8242314015796863E-003   1.4292599812680266E-002   601.64960488002396        128.30893999336453        6.1828032299846045       -23.447939800592398       -86.656387330899548        2.0228757556268260       -28.122405529861911     
  0.55045321959479887       -1.5335885523147090E-002  -2.2542579778629623E-002   513.67776364817576        10.481368837288146        93.032241629806080        19.607169427176739        102.22775798217124        21.567636331838202        135.67021506576762     
  0.54978631225668961       -4.7000055922559021E-002  -3.0077126359709151E-002   768.40206907282550        174.03431060003277        108.41081772007341        19.920832776220671        138.56396182161205        94.102376552085786        4.7067213957064808     
  0.54871288776603144       -2.5755448782162627E-002  -1.6254966248225419E-002   669.28152793968843        92.259601580406780       -37.110832495958000       -68.027952838792373       -136.61979965886400       -28.257374958719208       -110.53564952283608     
  0.54970696311090972       -3.7920440238364557E-002  -2.0190038900731729E-002   485.90365748906964        45.705975039728067        31.001239229730587        80.687408492297237       -94.337237622094761       -34.039748553916937       -5.5131663640043769     
  0.54795736399212358        4.9186454095257450E-003  -1.6758846801439641E-002   514.48434785406118        228.15853486071600        106.46749030675952       -83.338194284001588        88.459595761096935        120.73029555324899       -62.309050010956817     
  0.54591733922587060        2.4342367018517497E-002  -8.3930277786023622E-003   557.69373739208493        171.84657237884312       -8.5503240074439546        40.405978332709815        155.31172311582384        77.368772092531501       -82.225927009623263     
  0.54782489325916994       -3.5746235831057146E-003   1.2124837596444128E-003   576.17351119205148        131.33590631512911        37.560181787080531        19.374168756228293       -229.11716533403211        214.86588605881920        69.262971424654481     
  0.54907666146639500        1.4578278931106962E-002  -1.0955137257467272E-002   763.72151452692947        126.72059892487347       -88.538314449893008       -20.567997143684543        59.041470677792482        13.904438452078391       -130.85077472731240     
  0.54806334130912704        1.0279807200567854E-002  -1.7560445280632445E-002   643.94260129072723        174.79589748279184        167.93934605310218       -10.073513158132174       -70.265222865206141       -25.206105010215538        100.76647117864533     
  0.54883855380453139        6.5012108897967340E-003  -3.6647785142399407E-002   651.24318740951310        210.15165828457478        245.11482941533086        30.694176830703082        93.529901241830757        105.72821687498988        154.39062472980478     
  0.54781016455559017        5.4343979253163649E-003  -2.3809166153912407E-002   609.81476100838336        157.77038426083990        108.56163202263690        37.437099407484091        47.171817588336367        61.494153460591029        61.891862806460388     
  0.54922589146281331        2.7932940269397327E-002   4.4842021091377280E-003   568.36608404532808        39.581499670983220        96.388694371604572        234.80820614590885       -63.159540980692853       -9.4070638780271967        147.31565708869368     
  0.54904470410100592        1.2142975373102454E-002  -9.0123276038268346E-003   617.50498477432495        79.454682749736079        17.148056958613971        120.46162577918490        226.21161949113892        7.8202491072436437       -90.036907417722261     
  0.54931241563058020        4.3742507645897384E-003  -6.3592264018038748E-003   821.97749018707952        82.512831447597122        81.972465865295618       -187.98608969740425        79.753778548931450        52.332686719627461        64.794075507370678     
  0.54996820727671347        6.7247395924666482E-003  -2.8049732192855441E-002   644.37936902064610        155.89395544073318        81.134008152040749       -6.6239500713375765        95.338146921806299        91.419440455953676        75.630090685221660     
  0.54939869226907567        1.6181594296667271E-002  -2.0010173500429433E-002   684.64631666152832       -116.86225959492835        7.3620972403893399       -94.346634789296132       -47.544950096383225       -6.2870880982490629        65.998793301678248     
  0.54900249929821332        1.3159279159016678E-003  -3.8542847048481835E-002   489.45433809719316        202.31547133693627        35.633232375472794        50.434842984975276        114.90625886770945        173.16608080490107        65.304820711104483     
  0.55013081984366841       -2.7206186363741735E-002  -1.4218612781915130E-002   744.31847006808698        123.61348274262356       -6.7536922255071445       -107.87183449324472        77.718543855158202        2.8911381212482468        21.647068614157547     
  0.54860760945480014       -1.6119412354669339E-002   4.3153570328967319E-003   613.96026566214925        75.129984352492471       -41.863792820591158       -11.890953218847761        52.064584652502823       -63.218268276117449        84.696889024172037     
  0.55017588328410361       -1.3022360549726729E-003  -4.4701854040133049E-002   524.44143501977817        3.8350358970191953        104.18572071478964       -31.329436698188172       -7.6870087615510245        229.43674589248042        37.018097730266376     
  0.54677051364173412       -2.4511967513674623E-003  -2.5870526170066480E-002   656.70969951502332        191.22851652277001        236.92534770693936        141.40612189288518        29.912103022854915       -120.38052160617674       -19.530023919007625     
  0.54922587882884566        2.5203132597492781E-002  -4.2754686163407364E-002   648.52584562649747        143.62866137358117        69.252737906518689       -98.515368884597166       -20.242057010302926       -16.292851294283533        64.227539804512816     
  0.54943516272475812        9.0774017173522216E-003   1.1216413838143270E-002   553.64765294473364        80.473264355816482        159.69419024586722        1.3006096873728019        135.18147301506195        80.454629375199346       -89.804291208928035     
  0.54889412090221090        5.4866568984134082E-003   1.4868055110272387E-002   487.61168244803406        145.11662460666989        78.232462461065609        15.720045102041942        37.071988934918998       -76.531450993436351        20.540315718322809     
  0.54977316401898435       -5.0882828766918194E-003  -9.2607525183489633E-003   574.78460949611497       -20.648530884057745       -46.097123952795364        124.38961265515697       -21.114060573645379       -85.385925930787238        167.80247276750808     
  0.54971546052712261       -1.3190320258691145E-002  -1.6743928784386006E-002   649.88512922346342        70.336222930600570        38.288546441282854       -1.8493271861814917       -98.287075823576942       -2.7005760084251844       -52.264724409717395     
  0.54746123512778133       -1.8937905789053168E-002  -1.1882363241636804E-002   702.52581212521568       -79.384786182432265       -41.019942135417402        25.510743445768391       -148.16684227131651       -163.91255531556399        12.816852888435912     
  0.54809538156095428       -1.7111607624513844E-002  -4.9698625371901687E-004   523.28294219025611        142.45637707700351        18.625250009514254        53.192776107198569       -3.7906093469833397       -60.174287229948710       -2.0132133181484781     
  0.54766793417296533       -2.1276949839742119E-002   7.6884984194655719E-003   619.06899546177567        64.610878341131766        155.66325528752694       -70.249561482316992        82.790482879087875       -1.0765731742495102       -9.4757515436015325     
  0.54756238028876392        7.9402496583098534E-004   2.6079136842385973E-002   592.95055778640744        127.36438033720835       -86.736090566152484       -63.704447521136736        113.52060349960898        1.2016567500504691       -119.35843162452808     
  0.54919208665178998        5.4547462465697506E-003   1.0632284902857682E-002   708.10467895460386        60.207618063549695        101.14265937006311       -1.8370617828572464       -12.290597115776809        145.85275993836271       -53.169379188256613     
  0.54983353842512572        7.4105949169269271E-003   5.3824929471240242E-003   554.86053271749654        116.42216831185165        102.91007353342997       -12.807528726466174       -43.981986041739560       -21.320200330486404       -71.814745358288036     
