  0.11872888341060428        (2.75825950223053118E-002,3.02377201618377334E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11414157404478233        (6.93334079081189270E-002,7.88440544972843736E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12530505494715871        (6.07347347502976281E-002,3.82591910876449864E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12670939629566041        (5.47251646199704012E-002,3.58475134461207282E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12230678328280523      (-6.01074857284535011E-002,-4.94319173508187618E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12413257302854394      (-9.41305287674445851E-002,-9.20132265766260976E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13960224748595135             (2.13076776505878897E-002,0.16096836731363556)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13579307363277154           (-0.10103337708632945,-8.73087891564599677E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11018813299203611      (-1.43696817834604550E-002,-6.61135854639277043E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10342677348219111       (-3.80835050865670419E-002,1.81074404075734323E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12402100437314285       (-2.51621855559472016E-002,4.32307334415800229E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12422413390481205           (-6.05195835231999366E-002,-0.17537792841112318)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13101221528350276       (-6.77502668228776861E-002,8.13127873557545761E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10660380004920814           (-9.19037456351013832E-002,-0.11654322525448221)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12252824980390450       (-5.48835417019643557E-002,4.97516748719982818E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.8391649440223938E-002      (-2.21064984244604898E-002,-0.10357799453125566)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11775602521680431           (-0.14332896883187773,-1.67428341358741087E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14048766131967058       (8.26404381836253893E-002,-3.38999193771590034E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11744788574436484       (-8.48500493086147556E-002,6.41432397707966499E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10003779789685009        (6.47953158642105148E-002,6.02865088127372828E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10880351718665567       (-9.87998852030020150E-003,1.66031929006652153E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   8.9606729278538175E-002  (-6.23739969577571732E-002,7.36211630904601566E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10186235334648018       (-3.89330394730572280E-002,2.34918396237078810E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.5387424288192121E-002       (-0.11577563809086663,6.46101781875072223E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.9774154744635329E-002  (4.25634877373955167E-002,-3.11540933421750356E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10606221948651318      (-9.40465105358121063E-003,-1.81591470287356740E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13244079872786738       (9.62392277716046379E-002,-6.17973535730656914E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11305767788433925       (7.94303783707957650E-002,-1.67271545752931995E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12391757632134838        (7.63365360036457191E-002,4.87220592005972661E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.14460530885643497            (-3.98552453973258364E-002,0.18786449449517414)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10855276427550671           (-1.37736071746510525E-002,-0.14282516866687503)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11280038810632860      (-4.56714771876057871E-002,-5.48872723305789539E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11088925060112320           (-1.25181039234839985E-002,-0.11502126962348412)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.4193309054112009E-002       (0.10966360679252961,-2.10158202675786755E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11320461983393455       (-3.22828516307447355E-002,9.92696403515489351E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10356191836078156       (-3.56995311668572152E-002,2.54141610650654472E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10504790415302692       (-8.43396022944453982E-002,2.20300545288925481E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11611077085086517            (0.12129118290357546,-6.95090479476732220E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11872995296099247                 (-0.11390681420919098,0.15449605655242041)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.3309023136748173E-002      (-0.11263132125883056,-3.61772967789950606E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11294266318861955      (-4.01839948881927631E-002,-9.05404364661871880E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10982449698615339        (1.37646718833090223E-002,3.10235353984515475E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12250299290771412      (-9.73905461361465746E-002,-2.91537480385204162E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10125255182627213      (-5.02447134879867932E-002,-1.96204183051612198E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10707175281876279           (-5.51546021202520276E-002,-0.15610888053176250)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10994622957869921            (0.12901779989051651,-3.73067898570457607E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11340508791396547           (-7.17451791542449285E-002,-0.19199684292139660)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.0373911859456604E-002      (-6.71226037711210588E-002,-0.12808905416047378)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12785604017822158           (-1.21270653123352196E-002,-0.10369691072747425)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11614217500143127       (2.23383062445903849E-002,-3.36560035423595768E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12123252361159781       (-1.85284702540094715E-002,2.97404293912033532E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10681110926070915            (0.22171675814448333,-1.72698386343576940E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11697195333389263      (-2.53803285699494147E-002,-1.97928371003487343E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   8.9257833079346635E-002   (8.68414196740470434E-003,8.53811058894674403E-004)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10781051156687838      (-3.22688746240473862E-002,-1.83593491352627633E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   8.6892658377670268E-002        (0.12136148668481848,2.11180617168254918E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11256849968599823       (-5.34020090131934119E-002,4.15960434898842019E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11147981944920525       (-6.34199235566558356E-002,5.99787094972636936E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12177810837290201      (-5.12063047910227970E-002,-1.35454761878821706E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10341357991607397      (-4.61758422214669263E-003,-2.33709357712325299E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10062363636047522      (-5.58222856588606875E-002,-9.46656737644524932E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.9002059694006786E-002      (-0.11093915584337469,-6.35178575076960402E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12274468778662567        (5.48751433038671271E-002,1.75617916523032776E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10309608917976557      (-2.18018024505958509E-002,-5.41026083058796306E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13440718869485965            (-0.13873126586463394,2.96631300250323089E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10249301534127390      (-5.50263227516169517E-002,-4.00093928867469306E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   8.7472653992185234E-002      (-0.12834429946788503,-1.95564419045633556E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12157089066072421             (4.07183105965567976E-002,0.12223645660849942)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10358646909445107      (-4.98495389362517069E-002,-2.84072438926148002E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10450375179900331       (-1.46303986488668866E-002,9.49984825024419027E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.4006404940452287E-002   (9.56319322648923192E-002,6.52517779631951733E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10730883288336365        (7.51986027058511031E-002,2.49010730327960499E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   8.0444966671241708E-002       (0.10747117265040047,-4.62475356194451195E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10865475166526709      (-3.57013909484393197E-002,-7.28795713668485695E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12486934075004134      (-5.15979696557030409E-002,-1.71034880894292245E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11718556591016416      (-7.68775952915785460E-002,-8.85092896944160018E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11123953989441797      (-3.72200887022454841E-003,-4.39694047612274527E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12539319169106575            (-0.12459302819980400,9.38916837986030206E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10763007684364874        (7.27747754092768345E-002,8.31342997257973615E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10298665525533558            (-0.11378674136604010,2.51056807825399547E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10557582773956728       (5.49004623709325804E-002,-4.57924143748830864E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12259693065629787       (-4.62961380706074788E-002,7.81379396954183167E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10822845899926636       (-2.77838592023216639E-002,2.41095248657167104E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13342996211262295       (-2.43214205191326395E-002,2.63962251837109342E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.7093727000696503E-002        (0.33127930144253509,4.26945638286755635E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   8.0484542945854415E-002   (4.79185035490752656E-002,5.84045286362737670E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11994214996093706       (2.86217612394144595E-002,-4.60172968514494726E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10970590063822044       (1.97897919181451486E-004,-5.77450577423449379E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.1179680337993479E-002  (-6.07329224641889459E-002,9.00101801887364800E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11443798672572696       (-3.57478746360967159E-002,1.77112800001172073E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12407413928734629        (5.03253906886264729E-003,7.43618554757763117E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.6290723048866281E-002  (3.73570654648480160E-002,-3.10444342673149958E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.4078919707380054E-002  (-7.78876818154887185E-002,7.65972004008718815E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.13258988581522477       (-8.92411226629339360E-002,1.00170603536703859E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.1669543397296799E-002   (3.79296060330074208E-002,4.87584159197918879E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11303469498582251            (0.12585167506165340,-7.55601835037554050E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.11918239635566429        (9.12060722062343204E-004,1.02519743095988956E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.12509413634046351            (0.14693451308978686,-2.27025373773286042E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.10950347563197928           (-0.21387485205981238,-6.16068636775595618E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
   9.9635725727337657E-002  (-4.68217502093007248E-002,9.15601076514492296E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
