  0.71970380870004169       0.52557010754009470        2.6150799398766456E-002
  0.71863225970256561       0.61496384703729634        1.4614641535186036E-002
  0.72066149081878761       0.56033411508363229        6.5316925639189463E-002
  0.71985337669887384       0.55187932910283855        6.3123665273530707E-002
  0.72029165678068929       0.57304402622968076        4.5637578918345890E-002
  0.71960146435834949       0.46470112553874610        7.1136553359814655E-002
  0.72005463760123645       0.44952961745914066        2.5982697439743806E-002
  0.71961883358225032       0.43738883384641158        4.6867335492297747E-002
  0.71830274126036542       0.47554644929818779        6.2630758385237961E-002
  0.71875717996514665       0.49337365398775557        2.3689220293386441E-002
  0.71974022156802653       0.48712799737140644        5.4787191358598955E-002
  0.72230083682352242       0.47439405384121547        2.1092464129916229E-002
  0.72069738077109224       0.46353167316072780        5.6146951039005343E-003
  0.71978856449136175       0.44161263137478407        5.3133440236650370E-002
  0.72072302257072363       0.49242444665398161        6.9927076498320972E-002
  0.72162276592220331       0.46958267592122732       0.10287385174871183     
  0.72163331864940961       0.53013043896858758        8.3278107041669644E-002
  0.72099905061986269       0.45177522741152681        1.9202468903133898E-002
  0.72021384704664837       0.46275861466797391        6.2096203876304816E-002
  0.72034189749384103       0.48997906646508854        1.8248709877550302E-002
  0.72173599799777444       0.49960837799506169        3.2606503396453025E-002
  0.71922431210259363       0.40267890761972142        3.6795040322383865E-003
  0.72009336844972682       0.45607663883402316        1.1581305275364193E-002
  0.72351172862648294       0.54348163131178928       -1.4332629217119668E-003
  0.72081084068243695       0.50783495347043650        8.9842211598864120E-003
  0.72164480309305501       0.48642832594990582        3.5606730354945569E-002
  0.71966764232795100       0.44078124803895530        2.4216143584497849E-003
  0.72186775343759668       0.49048943268210704        4.1407115793473129E-002
  0.72238666962580556       0.42250509345504150        2.9305292395060072E-002
  0.72196014471093573       0.47702628281367909        8.6749618826139824E-002
  0.72090438452905370       0.48253573786714399       -1.0663804079054864E-002
  0.72036231921091165       0.46381457179284113       -3.0632821416210394E-002
  0.71958574652160212       0.47646034293541528        3.1154827921464602E-002
  0.72150147014179744       0.48631008141462284        1.3137595930951037E-002
  0.72202570258576726       0.43033081270172097       -8.7432114234601097E-003
  0.71961912116638405       0.48871107279325682        2.6136786986047066E-002
  0.72087540731556576       0.49465924134831213        4.7280671774500231E-002
  0.71801308097961880       0.42407849418716442        3.4442257191486761E-002
  0.72111117572119421       0.45998494366038217        7.2673809424834554E-003
  0.72269843039911830       0.38921096491182106        1.6529817286110388E-002
  0.72151280483818003       0.46611538157659360        3.2715928486098660E-002
  0.71993033764912784       0.45979296333676956        1.9125058907750878E-002
