  0.56535738916840594              (1.6034231175562128,1.59277201115638131E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.55816166913134346              (1.1978666823633033,4.31762060659632227E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.53746650364240522             (1.3604812126143195,-3.96855639500511004E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.55107441085715692              (1.7122665117633822,2.55352569988654167E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.58658482844666637              (2.1695605614283435,4.29479666665404033E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56381453623337330             (1.3233877374536092,-3.03237457613382555E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.51733809957167087             (0.90770916557979253,2.40978217448959602E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.55752443585561173             (1.8779773206733477,-3.02406970096672743E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.55665938096600009             (1.3017140221862642,-1.21058282194431970E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56440111725939401            (0.93049755352232977,-8.41072134220040846E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.57536846456343516              (1.3960550067968058,1.11113728360513601E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.55855434232098744            (0.45558727795305648,-2.69964109818518691E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.54773618214585806             (0.81663500650650878,7.43158600669488190E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.55591843859267254              (1.4831664886205045,1.39742993745396813E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56210775187479045             (0.90431958591873840,4.00016112090013365E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.57924079283618191             (0.75459655404263071,1.44878390576618533E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56364016890285973             (0.62984191247122867,3.89955380295690657E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56888083775305553             (1.1806094664420987,-1.06320114648729841E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56157987195207093             (1.4033107099385986,-3.24779803414533066E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56745841788991913             (1.1836859691825206,-2.61198472541916762E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.55771547012395284             (1.5330957159039447,-4.94452435449078704E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56396213408595586             (1.5277303509658333,-1.86464417948067791E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.58746537838199797             (1.9546192104133182,-2.78726300101851780E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.55533430650886140             (0.86009420768821876,1.52977573943292190E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.55982542768460608             (1.1261039485275357,-2.09663590181904252E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.53223016061358375            (0.84345925890528828,-2.34099178106783393E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.54394882684374868             (0.78078670220793855,1.70080059613731266E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56503509210931058                 (0.61635051645195171,-0.14234094004104650)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56361970097839942             (1.1731708502286702,-9.88131450803182015E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.57682792022997986              (1.6884483613701200,3.68311306901955710E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.57602033829605448             (0.67185513322731416,8.20970601941276197E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.57749569661090838            (0.79425189421064513,-1.00948697934883057E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56685293566779260             (1.7925718996040960,-3.85652267456136691E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.56709537238511953             (1.5865865625427356,-2.57928879297881141E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.57021801870367217             (1.3305958256414119,-1.66819625710892469E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.55772435565028089             (0.67856719950831845,1.01783604335458217E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.54673839908175115             (0.96426879988646630,2.64369270077979626E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.53760344082306988            (0.61436544661588077,-2.39340445814801711E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.54446670751181037            (0.20368814876751665,-4.72941311132120575E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.54296706337271983            (0.39071546745651553,-5.88243726707396511E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.54807349932187333             (0.50375889329107992,5.53326039212261381E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.53388367523620495             (0.16972423735871250,8.29270243399688883E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.53745519271443354             (0.35191620387786365,4.24522781214623224E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.53454208494217814       (9.54412093266686218E-002,-5.46704233448994867E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
