  0.63603760032098622             (0.72554315457104701,3.33737566822569082E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.65067861122234261             (0.49914852861867115,6.06733700350689867E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.63051406740003135             (1.2407669778492234,-9.94444351579504976E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64324878649777817             (1.6673430884960905,-1.19958016608450128E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64506243436551203             (2.1823484931040724,-1.53816511607834435E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64208562233895849             (1.7675600949432781,-4.00492070836215575E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64252161569884636              (1.6036970638840968,2.34022602821455164E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.65426293206814401              (1.1975515755433326,4.91621721331185306E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.63835755263243621              (1.0001647963290874,5.25964622638501814E-003)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.62881196895971425             (0.77419617920527561,3.83854098608719524E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64448902736047564            (0.84085962216266619,-5.58157826910601618E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64051609319973035            (0.67065563005558637,-8.30517429336159632E-004)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64001385564084168              (1.3419275285896333,2.98742555302894050E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.63558337144095167             (0.88264868539884878,3.61136852976325848E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64566664607331448             (1.2588702063602728,-2.92794946607007160E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64571563085107453              (1.9679007423127584,2.13416284241641184E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
  0.64293936551172870             (1.6656737191949087,-2.51545690983309665E-002)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
